game_pk,date,start_time_utc,venue,game_type,away_team,home_team,away_team_id,home_team_id,away_probable,home_probable,away_probable_id,home_probable_id,away_score,home_score,winner,home_won,total_runs,run_differential,double_header,game_number
823355,2026-07-25,2026-07-25T22:40:00Z,PNC Park,R,CHC,PIT,112,134,Shota Imanaga,Paul Skenes,684007,694973,11,0,CHC,0,11,11,N,1
823435,2026-07-25,2026-07-25T22:05:00Z,Citizens Bank Park,R,NYY,PHI,147,143,Ryan Weathers,Tim Mayza,677960,641835,3,1,NYY,0,4,2,N,1
823600,2026-07-25,2026-07-25T23:15:00Z,Citi Field,R,LAD,NYM,119,121,Yoshinobu Yamamoto,Nolan McLean,808967,690997,4,3,LAD,0,7,1,N,1
823679,2026-07-25,2026-07-25T23:10:00Z,Target Field,R,ATH,MIN,133,142,Brady Basso,Kendry Rojas,669620,696070,0,2,MIN,1,2,2,N,1
823758,2026-07-25,2026-07-25T23:10:00Z,American Family Field,R,COL,MIL,115,158,Ryan Feltner,Robert Gasser,663372,688107,5,8,MIL,1,13,3,N,1
823841,2026-07-25,2026-07-25T20:10:00Z,loanDepot park,R,SD,MIA,135,146,Randy Vásquez,Eury Pérez,681190,691587,7,2,SD,0,9,5,N,1
824244,2026-07-25,2026-07-25T17:10:00Z,Comerica Park,R,KC,DET,118,116,Michael Wacha,Casey Mize,608379,663554,3,2,KC,0,5,1,N,1
824571,2026-07-25,2026-07-25T23:10:00Z,Rate Field,R,HOU,CWS,117,145,Hunter Brown,Sean Burke,686613,680732,4,1,HOU,0,5,3,N,1
824734,2026-07-25,2026-07-25T20:10:00Z,Fenway Park,R,TOR,BOS,141,111,Dylan Cease,Sonny Gray,656302,543243,6,0,TOR,0,6,6,N,1
824811,2026-07-25,2026-07-25T23:05:00Z,Oriole Park at Camden Yards,R,ATL,BAL,144,110,Bryce Elder,Brandon Young,693821,687064,2,3,BAL,1,5,1,N,1
822706,2026-07-26,2026-07-26T17:35:00Z,Nationals Park,R,AZ,WSH,109,120,Kohl Drake,Miles Mikolas,684442,571945,7,10,WSH,1,17,3,N,1
822870,2026-07-26,2026-07-26T18:35:00Z,Globe Life Field,R,SEA,TEX,136,140,Logan Gilbert,Jacob deGrom,669302,594798,6,4,SEA,0,10,2,N,1
822950,2026-07-26,2026-07-26T16:15:00Z,Tropicana Field,R,CLE,TB,114,139,Parker Messick,Drew Rasmussen,800048,656876,0,1,TB,1,1,1,N,1
823028,2026-07-26,2026-07-26T18:15:00Z,Busch Stadium,R,CIN,STL,113,138,Andrew Abbott,Kyle Leahy,671096,681517,5,3,CIN,0,8,2,N,1
823194,2026-07-26,2026-07-26T20:05:00Z,Oracle Park,R,LAA,SF,108,137,José Soriano,Carson Whisenhunt,667755,687931,4,3,LAA,0,7,1,N,1
823354,2026-07-26,2026-07-26T17:35:00Z,PNC Park,R,CHC,PIT,112,134,Jameson Taillon,Braxton Ashcraft,592791,677952,7,8,PIT,1,15,1,N,1
823433,2026-07-26,2026-07-26T23:20:00Z,Citizens Bank Park,R,NYY,PHI,147,143,Will Warren,Cristopher Sánchez,701542,650911,4,11,PHI,1,15,7,N,1
823599,2026-07-26,2026-07-26T17:40:00Z,Citi Field,R,LAD,NYM,119,121,Emmet Sheehan,Freddy Peralta,686218,642547,3,8,NYM,1,11,5,N,1
823678,2026-07-26,2026-07-26T18:10:00Z,Target Field,R,ATH,MIN,133,142,Jeffrey Springs,Connor Prielipp,605488,687570,8,11,MIN,1,19,3,N,1
823755,2026-07-26,2026-07-26T18:10:00Z,American Family Field,R,COL,MIL,115,158,Kyle Freeland,Jacob Misiorowski,607536,694819,2,11,MIL,1,13,9,N,1
823840,2026-07-26,2026-07-26T17:40:00Z,loanDepot park,R,SD,MIA,135,146,Walker Buehler,Janson Junk,621111,676083,5,3,SD,0,8,2,N,1
824246,2026-07-26,2026-07-26T17:40:00Z,Comerica Park,R,KC,DET,118,116,Luinder Avila,Framber Valdez,679883,664285,5,4,KC,0,9,1,N,1
824572,2026-07-26,2026-07-26T18:10:00Z,Rate Field,R,HOU,CWS,117,145,Ronel Blanco,Erick Fedde,669854,607200,3,12,CWS,1,15,9,N,1
824730,2026-07-26,2026-07-26T17:35:00Z,Fenway Park,R,TOR,BOS,141,111,Kevin Gausman,Ranger Suarez,592332,624133,1,6,BOS,1,7,5,N,1
824810,2026-07-26,2026-07-26T17:35:00Z,Oriole Park at Camden Yards,R,ATL,BAL,144,110,Reynaldo López,Shane Baz,625643,669358,3,2,ATL,0,5,1,N,1
822705,2026-07-27,2026-07-27T22:45:00Z,Nationals Park,R,TOR,WSH,141,120,Max Scherzer,Eddy Yean,453286,678868,3,2,TOR,0,5,1,N,1
822868,2026-07-27,2026-07-27T18:35:00Z,Globe Life Field,R,SEA,TEX,136,140,George Kirby,Kumar Rocker,669923,677958,3,7,TEX,1,10,4,N,1
823025,2026-07-27,2026-07-27T23:45:00Z,Busch Stadium,R,CHC,STL,112,138,David Peterson,Matthew Liberatore,656849,669461,7,3,CHC,0,10,4,N,1
823195,2026-07-27,2026-07-28T01:45:00Z,Oracle Park,R,MIL,SF,158,137,Brandon Sproat,Tyler Mahle,687075,641816,0,3,SF,1,3,3,N,1
823353,2026-07-27,2026-07-27T22:40:00Z,PNC Park,R,AZ,PIT,109,134,Merrill Kelly,Mitch Keller,518876,656605,2,3,PIT,1,5,1,N,1
823597,2026-07-27,2026-07-27T23:10:00Z,Citi Field,R,ATL,NYM,144,121,Martín Pérez,Zac Thornton,527048,804267,3,14,NYM,1,17,11,N,1
823839,2026-07-27,2026-07-27T22:40:00Z,loanDepot park,R,PHI,MIA,143,146,Zack Wheeler,Tyler Phillips,554430,663969,7,8,MIA,1,15,1,N,1
824001,2026-07-27,2026-07-28T01:38:00Z,Angel Stadium,R,HOU,LAA,117,108,Tatsuya Imai,Walbert Ureña,837227,700712,6,4,HOU,0,10,2,N,1
824245,2026-07-27,2026-07-27T22:40:00Z,Comerica Park,R,BAL,DET,110,116,Kyle Bradish,Keider Montero,680694,672456,8,5,BAL,0,13,3,N,1
824570,2026-07-27,2026-07-27T23:40:00Z,Rate Field,R,NYY,CWS,147,145,Max Fried,Noah Schultz,608331,702273,9,5,NYY,0,14,4,N,1
824977,2026-07-27,2026-07-28T01:40:00Z,Sutter Health Park,R,BOS,ATH,111,133,Payton Tolle,Jack Perkins,801139,678022,4,2,BOS,0,6,2,N,1
822703,2026-07-28,2026-07-28T22:45:00Z,Nationals Park,R,TOR,WSH,141,120,Shane Bieber,Cade Cavalli,669456,676917,6,8,WSH,1,14,2,N,1
822949,2026-07-28,2026-07-28T22:40:00Z,Tropicana Field,R,TEX,TB,140,139,Cal Quantrill,Griffin Jax,615698,643377,4,1,TEX,0,5,3,N,1
823026,2026-07-28,2026-07-28T23:45:00Z,Busch Stadium,R,CHC,STL,112,138,Colin Rea,Michael McGreevy,607067,700241,10,2,CHC,0,12,8,N,1
823193,2026-07-28,2026-07-29T01:45:00Z,Oracle Park,R,MIL,SF,158,137,Logan Henderson,Landen Roupp,701656,694738,8,2,MIL,0,10,6,N,1
823275,2026-07-28,2026-07-29T01:40:00Z,Petco Park,R,COL,SD,115,135,Michael Lorenzen,Michael King,547179,650633,7,8,SD,1,15,1,N,1
823350,2026-07-28,2026-07-28T22:40:00Z,PNC Park,R,AZ,PIT,109,134,Brandon Pfaadt,Bubba Chandler,694297,696149,8,7,AZ,0,15,1,N,1
823676,2026-07-28,2026-07-28T23:40:00Z,Target Field,R,KC,MIN,118,142,Seth Lugo,Taj Bradley,607625,671737,2,3,MIN,1,5,1,N,1
823838,2026-07-28,2026-07-28T22:40:00Z,loanDepot park,R,PHI,MIA,143,146,Aaron Nola,Sandy Alcantara,605400,645261,0,1,MIA,1,1,1,N,1
823923,2026-07-28,2026-07-29T02:10:00Z,UNIQLO Field at Dodger Stadium,R,SEA,LAD,136,119,Luis Castillo,Justin Wrobleski,622491,680736,7,6,SEA,0,13,1,N,1
824003,2026-07-28,2026-07-29T01:38:00Z,Angel Stadium,R,HOU,LAA,117,108,Peter Lambert,Reid Detmers,663567,672282,3,2,HOU,0,5,1,N,1
824243,2026-07-28,2026-07-28T22:40:00Z,Comerica Park,R,BAL,DET,110,116,Dean Kremer,Troy Melton,665152,675512,0,14,DET,1,14,14,N,1
824489,2026-07-28,2026-07-28T23:10:00Z,Great American Ball Park,R,CLE,CIN,114,113,Gavin Williams,Caleb Ferguson,668909,657571,0,2,CIN,1,2,2,S,2
824490,2026-07-28,2026-07-28T17:40:00Z,Great American Ball Park,R,CLE,CIN,114,113,Slade Cecconi,Chase Burns,677944,695505,6,5,CLE,0,11,1,S,1
824569,2026-07-28,2026-07-28T23:40:00Z,Rate Field,R,NYY,CWS,147,145,Gerrit Cole,Anthony Kay,543037,641743,3,2,NYY,0,5,1,N,1
824976,2026-07-28,2026-07-29T01:40:00Z,Sutter Health Park,R,BOS,ATH,111,133,Jake Bennett,Gage Jump,687562,695611,3,4,ATH,1,7,1,N,1
822702,2026-07-29,2026-07-29T17:05:00Z,Nationals Park,R,TOR,WSH,141,120,Trey Yesavage,Zack Littell,702056,641793,5,2,TOR,0,7,3,N,1
822947,2026-07-29,2026-07-29T22:40:00Z,Tropicana Field,R,TEX,TB,140,139,MacKenzie Gore,Casey Legumina,669022,668984,0,3,TB,1,3,3,N,1
823022,2026-07-29,2026-07-29T23:45:00Z,Busch Stadium,R,CHC,STL,112,138,Matthew Boyd,Dustin May,571510,669160,2,3,STL,1,5,1,N,1
823192,2026-07-29,2026-07-29T19:45:00Z,Oracle Park,R,MIL,SF,158,137,Thomas Pannone,Logan Webb,623381,657277,3,16,SF,1,19,13,N,1
823273,2026-07-29,2026-07-29T20:10:00Z,Petco Park,R,COL,SD,115,135,Gabriel Hughes,Kyle Hart,687312,606996,1,3,SD,1,4,2,N,1
823351,2026-07-29,2026-07-29T16:35:00Z,PNC Park,R,AZ,PIT,109,134,Eduardo Rodriguez,Jared Jones,593958,683003,3,0,AZ,0,3,3,N,1
823596,2026-07-29,2026-07-29T17:10:00Z,Citi Field,R,ATL,NYM,144,121,AJ Smith-Shawver,Sean Manaea,700363,640455,2,3,NYM,1,5,1,S,1
823598,2026-07-29,2026-07-29T23:10:00Z,Citi Field,R,ATL,NYM,144,121,Chris Sale,Christian Scott,519242,681035,1,0,ATL,0,1,1,S,2
823677,2026-07-29,2026-07-29T23:40:00Z,Target Field,R,KC,MIN,118,142,Randy Dobnak,Joe Ryan,677976,657746,4,0,KC,0,4,4,N,1
823837,2026-07-29,2026-07-29T16:10:00Z,loanDepot park,R,PHI,MIA,143,146,Jesús Luzardo,Ryan Gusto,666200,687473,6,8,MIA,1,14,2,N,1
823924,2026-07-29,2026-07-30T02:10:00Z,UNIQLO Field at Dodger Stadium,R,SEA,LAD,136,119,Emerson Hancock,Eric Lauer,676106,641778,2,4,LAD,1,6,2,N,1
824002,2026-07-29,2026-07-30T01:38:00Z,Angel Stadium,R,HOU,LAA,117,108,Hayden Wesneski,Grayson Rodriguez,669713,680570,7,4,HOU,0,11,3,N,1
824242,2026-07-29,2026-07-29T17:10:00Z,Comerica Park,R,BAL,DET,110,116,Trevor Rogers,Tarik Skubal,669432,669373,10,9,BAL,0,19,1,N,1
824487,2026-07-29,2026-07-29T23:10:00Z,Great American Ball Park,R,CLE,CIN,114,113,Joey Cantillo,Brady Singer,676282,663903,6,1,CLE,0,7,5,N,1
824567,2026-07-29,2026-07-29T23:40:00Z,Rate Field,R,NYY,CWS,147,145,Cam Schlittler,Davis Martin,693645,663436,5,6,CWS,1,11,1,N,1
824973,2026-07-29,2026-07-30T01:40:00Z,Sutter Health Park,R,BOS,ATH,111,133,Patrick Sandoval,Jacob Lopez,663776,682052,4,2,BOS,0,6,2,N,1
822946,2026-07-30,2026-07-30T16:10:00Z,Tropicana Field,R,TEX,TB,140,139,Cole Winn,Shane McClanahan,668390,663556,2,3,TB,1,5,1,N,1
823023,2026-07-30,2026-07-30T18:15:00Z,Busch Stadium,R,CHC,STL,112,138,Javier Assad,Andre Pallante,665871,669467,4,2,CHC,0,6,2,N,1
823271,2026-07-30,2026-07-31T01:40:00Z,Petco Park,R,SF,SD,137,135,Robbie Ray,JP Sears,592662,676664,4,1,SF,0,5,3,N,1
823595,2026-07-30,2026-07-30T23:10:00Z,Citi Field,R,MIA,NYM,146,121,Eury Pérez,Nolan McLean,691587,690997,2,4,NYM,1,6,2,N,1
823674,2026-07-30,2026-07-30T17:40:00Z,Target Field,R,KC,MIN,118,142,Noah Cameron,Bailey Ober,702070,641927,3,4,MIN,1,7,1,N,1
823921,2026-07-30,2026-07-31T02:10:00Z,UNIQLO Field at Dodger Stadium,R,SEA,LAD,136,119,Bryan Woo,Roki Sasaki,693433,808963,2,6,LAD,1,8,4,N,1
824488,2026-07-30,2026-07-30T23:10:00Z,Great American Ball Park,R,PIT,CIN,134,113,Yohan Ramírez,Rhett Lowder,670990,695076,2,3,CIN,1,5,1,N,1
824568,2026-07-30,2026-07-30T18:10:00Z,Rate Field,R,NYY,CWS,147,145,Ryan Weathers,Sean Burke,677960,680732,1,2,CWS,1,3,1,N,1
824894,2026-07-30,2026-07-30T23:15:00Z,Truist Park,R,WSH,ATL,120,144,Jake Irvin,Grant Holmes,663623,656550,4,5,ATL,1,9,1,N,1
824974,2026-07-30,2026-07-31T01:40:00Z,Sutter Health Park,R,BOS,ATH,111,133,Sonny Gray,Mason Barnett,543243,686930,5,4,BOS,0,9,1,N,1
822782,2026-07-31,2026-07-31T23:07:00Z,Rogers Centre,R,STL,TOR,138,141,Kyle Leahy,Dylan Cease,681517,656302,1,3,TOR,1,4,2,N,1
822945,2026-07-31,2026-07-31T23:10:00Z,Tropicana Field,R,CWS,TB,145,139,Erick Fedde,Nick Martinez,607200,607259,6,1,CWS,0,7,5,N,1
823111,2026-07-31,2026-08-01T02:10:00Z,T-Mobile Park,R,MIN,SEA,142,136,Zebby Matthews,Bryce Miller,805673,682243,5,3,MIN,0,8,2,N,1
823272,2026-07-31,2026-08-01T01:45:00Z,Petco Park,R,SF,SD,137,135,Carson Whisenhunt,Bradgley Rodriguez,687931,699134,0,7,SD,1,7,7,N,1
823593,2026-07-31,2026-07-31T23:10:00Z,Citi Field,R,MIA,NYM,146,121,Janson Junk,Kodai Senga,676083,673540,5,2,MIA,0,7,3,N,1
823922,2026-07-31,2026-08-01T02:10:00Z,UNIQLO Field at Dodger Stadium,R,BOS,LAD,111,119,Ranger Suarez,Edgardo Henriquez,624133,683618,9,4,BOS,0,13,5,N,1
823999,2026-07-31,2026-08-01T01:38:00Z,Angel Stadium,R,MIL,LAA,158,108,Shane Drohan,Ryan Johnson,675660,696270,6,2,MIL,0,8,4,N,1
824164,2026-07-31,2026-08-01T00:15:00Z,Daikin Park,R,TEX,HOU,140,117,Nathan Eovaldi,Hunter Brown,543135,686613,2,11,HOU,1,13,9,N,1
824325,2026-07-31,2026-08-01T00:40:00Z,Coors Field,R,KC,COL,118,115,Michael Wacha,Tomoyuki Sugano,608379,608372,1,3,COL,1,4,2,N,1
824407,2026-07-31,2026-07-31T23:10:00Z,Progressive Field,R,AZ,CLE,109,114,Mitch Bratt,Tanner Bibee,683352,676440,4,1,AZ,0,5,3,N,1
824486,2026-07-31,2026-07-31T22:10:00Z,Great American Ball Park,R,PIT,CIN,134,113,Paul Skenes,Hunter Greene,694973,668881,7,8,CIN,1,15,1,N,1
824651,2026-07-31,2026-07-31T18:20:00Z,Wrigley Field,R,NYY,CHC,147,112,Will Warren,Shota Imanaga,701542,684007,2,0,NYY,0,2,2,N,1
824809,2026-07-31,2026-07-31T23:05:00Z,Oriole Park at Camden Yards,R,PHI,BAL,143,110,Andrew Painter,Brandon Young,691725,687064,4,6,BAL,1,10,2,N,1
824892,2026-07-31,2026-07-31T23:15:00Z,Truist Park,R,WSH,ATL,120,144,Foster Griffin,Bryce Elder,656492,693821,2,6,ATL,1,8,4,N,1
824975,2026-07-31,2026-08-01T01:40:00Z,Sutter Health Park,R,DET,ATH,116,133,Tyler Holton,Jeffrey Springs,663947,605488,13,1,DET,0,14,12,N,1
822781,2026-08-01,2026-08-01T19:07:00Z,Rogers Centre,R,STL,TOR,138,141,Quinn Mathews,Kevin Gausman,687273,592332,1,5,TOR,1,6,4,N,1
822944,2026-08-01,2026-08-01T20:10:00Z,Tropicana Field,R,CWS,TB,145,139,Jordan Hicks,Drew Rasmussen,663855,656876,0,1,TB,1,1,1,N,1
823109,2026-08-01,2026-08-01T20:10:00Z,T-Mobile Park,R,MIN,SEA,142,136,Connor Prielipp,Logan Gilbert,687570,669302,3,4,SEA,1,7,1,N,1
823269,2026-08-01,2026-08-02T00:40:00Z,Petco Park,R,SF,SD,137,135,Tyler Mahle,Walker Buehler,641816,621111,5,6,SD,1,11,1,N,1
823594,2026-08-01,2026-08-01T20:10:00Z,Citi Field,R,MIA,NYM,146,121,Tyler Phillips,Zac Thornton,663969,804267,6,2,MIA,0,8,4,N,1
823920,2026-08-01,2026-08-02T01:10:00Z,UNIQLO Field at Dodger Stadium,R,BOS,LAD,111,119,Payton Tolle,Yoshinobu Yamamoto,801139,808967,3,2,BOS,0,5,1,N,1
824000,2026-08-01,2026-08-02T01:38:00Z,Angel Stadium,R,MIL,LAA,158,108,Robert Gasser,Brent Suter,688107,608718,3,1,MIL,0,4,2,N,1
824162,2026-08-01,2026-08-01T23:10:00Z,Daikin Park,R,TEX,HOU,140,117,Jacob deGrom,Ronel Blanco,594798,669854,4,5,HOU,1,9,1,N,1
824326,2026-08-01,2026-08-02T00:10:00Z,Coors Field,R,KC,COL,118,115,Luinder Avila,Ryan Feltner,679883,663372,6,12,COL,1,18,6,N,1
824405,2026-08-01,2026-08-01T23:15:00Z,Progressive Field,R,AZ,CLE,109,114,Kohl Drake,Parker Messick,684442,800048,12,8,AZ,0,20,4,N,1
824485,2026-08-01,2026-08-01T22:40:00Z,Great American Ball Park,R,PIT,CIN,134,113,Braxton Ashcraft,Andrew Abbott,677952,671096,4,1,PIT,0,5,3,N,1
824649,2026-08-01,2026-08-01T23:15:00Z,Wrigley Field,R,NYY,CHC,147,112,Max Fried,David Peterson,608331,656849,2,5,CHC,1,7,3,N,1
824808,2026-08-01,2026-08-01T23:05:00Z,Oriole Park at Camden Yards,R,PHI,BAL,143,110,Cristopher Sánchez,Shane Baz,650911,669358,5,0,PHI,0,5,5,N,1
824890,2026-08-01,2026-08-01T23:15:00Z,Truist Park,R,WSH,ATL,120,144,Miles Mikolas,Martín Pérez,571945,527048,3,8,ATL,1,11,5,N,1
824972,2026-08-01,2026-08-02T01:40:00Z,Sutter Health Park,R,DET,ATH,116,133,Framber Valdez,Jack Perkins,664285,678022,8,6,DET,0,14,2,N,1
822783,2026-08-02,2026-08-02T17:37:00Z,Rogers Centre,R,STL,TOR,138,141,Matthew Liberatore,Max Scherzer,669461,453286,5,1,STL,0,6,4,N,1
822943,2026-08-02,2026-08-02T17:40:00Z,Tropicana Field,R,CWS,TB,145,139,Anthony Kay,Griffin Jax,641743,643377,9,1,CWS,0,10,8,N,1
823107,2026-08-02,2026-08-02T20:10:00Z,T-Mobile Park,R,MIN,SEA,142,136,Taj Bradley,George Kirby,671737,669923,6,7,SEA,1,13,1,N,1
823270,2026-08-02,2026-08-02T20:10:00Z,Petco Park,R,SF,SD,137,135,Landen Roupp,Kyle Hart,694738,606996,4,5,SD,1,9,1,N,1
823592,2026-08-02,2026-08-02T17:40:00Z,Citi Field,R,MIA,NYM,146,121,Sandy Alcantara,Robert Stock,645261,476594,2,0,MIA,0,2,2,N,1
823919,2026-08-02,2026-08-02T23:20:00Z,UNIQLO Field at Dodger Stadium,R,BOS,LAD,111,119,Jake Bennett,Emmet Sheehan,687562,686218,8,4,BOS,0,12,4,N,1
823996,2026-08-02,2026-08-02T19:15:00Z,Angel Stadium,R,MIL,LAA,158,108,Jacob Misiorowski,Walbert Ureña,694819,700712,0,3,LAA,1,3,3,N,1
824163,2026-08-02,2026-08-02T18:10:00Z,Daikin Park,R,TEX,HOU,140,117,Kumar Rocker,Peter Lambert,677958,663567,3,7,HOU,1,10,4,N,1
824323,2026-08-02,2026-08-02T19:10:00Z,Coors Field,R,KC,COL,118,115,Seth Lugo,Kyle Freeland,607625,607536,1,8,COL,1,9,7,N,1
824404,2026-08-02,2026-08-02T17:40:00Z,Progressive Field,R,AZ,CLE,109,114,Merrill Kelly,Gavin Williams,518876,668909,0,5,CLE,1,5,5,N,1
824483,2026-08-02,2026-08-02T17:40:00Z,Great American Ball Park,R,PIT,CIN,134,113,Mitch Keller,Chase Burns,656605,695505,2,10,CIN,1,12,8,N,1
824648,2026-08-02,2026-08-02T18:20:00Z,Wrigley Field,R,NYY,CHC,147,112,Gerrit Cole,Colin Rea,543037,607067,2,1,NYY,0,3,1,N,1
824807,2026-08-02,2026-08-02T17:35:00Z,Oriole Park at Camden Yards,R,PHI,BAL,143,110,Zack Wheeler,Kyle Bradish,554430,680694,8,0,PHI,0,8,8,N,1
824891,2026-08-02,2026-08-02T17:35:00Z,Truist Park,R,WSH,ATL,120,144,Cade Cavalli,JR Ritchie,676917,702275,2,4,ATL,1,6,2,N,1
824971,2026-08-02,2026-08-02T20:05:00Z,Sutter Health Park,R,DET,ATH,116,133,Keider Montero,Gage Jump,672456,695611,11,0,DET,0,11,11,N,1
822867,2026-08-03,2026-08-04T00:05:00Z,Globe Life Field,R,SF,TEX,137,140,Logan Webb,Cal Quantrill,657277,615698,5,1,SF,0,6,4,N,1
823431,2026-08-03,2026-08-03T22:40:00Z,Citizens Bank Park,R,WSH,PHI,120,143,Andrew Alvarez,Aaron Nola,674841,605400,3,6,PHI,1,9,3,N,1
823520,2026-08-03,2026-08-03T23:05:00Z,Yankee Stadium,R,STL,NYY,138,147,Michael McGreevy,Cam Schlittler,700241,693645,13,7,STL,0,20,6,N,1
823757,2026-08-03,2026-08-03T23:40:00Z,American Family Field,R,PIT,MIL,134,158,Bubba Chandler,Brandon Sproat,696149,687075,4,3,PIT,0,7,1,N,1
824160,2026-08-03,2026-08-04T00:10:00Z,Daikin Park,R,TOR,HOU,141,117,Shane Bieber,Cristian Javier,669456,664299,3,1,TOR,0,4,2,N,1
824324,2026-08-03,2026-08-04T00:40:00Z,Coors Field,R,TB,COL,139,115,Ian Seymour,Michael Lorenzen,693855,547179,13,9,TB,0,22,4,N,1
824647,2026-08-03,2026-08-04T00:05:00Z,Wrigley Field,R,LAD,CHC,119,112,Justin Wrobleski,Matthew Boyd,680736,571510,5,10,CHC,1,15,5,N,1
825095,2026-08-03,2026-08-04T01:40:00Z,Chase Field,R,SD,AZ,135,109,Michael King,Brandon Pfaadt,650633,694297,1,5,AZ,1,6,4,N,1
822865,2026-08-04,2026-08-05T00:05:00Z,Globe Life Field,R,SF,TEX,137,140,Blade Tidwell,MacKenzie Gore,694918,669022,4,5,TEX,1,9,1,N,1
823108,2026-08-04,2026-08-05T01:40:00Z,T-Mobile Park,R,DET,SEA,116,136,Troy Melton,Emerson Hancock,675512,676106,8,0,DET,0,8,8,N,1
823432,2026-08-04,2026-08-04T22:40:00Z,Citizens Bank Park,R,WSH,PHI,120,143,Carson Palmquist,Jesús Luzardo,687223,666200,0,5,PHI,1,5,5,N,1
823517,2026-08-04,2026-08-04T23:05:00Z,Yankee Stadium,R,STL,NYY,138,147,Hunter Dobbins,Ryan Weathers,690928,677960,0,2,NYY,1,2,2,N,1
823756,2026-08-04,2026-08-04T23:40:00Z,American Family Field,R,PIT,MIL,134,158,Jared Jones,Logan Henderson,683003,701656,2,4,MIL,1,6,2,N,1
824084,2026-08-04,2026-08-04T23:40:00Z,Kauffman Stadium,R,MIN,KC,142,118,Joe Ryan,Randy Dobnak,657746,677976,2,8,KC,1,10,6,N,1
824161,2026-08-04,2026-08-05T00:10:00Z,Daikin Park,R,TOR,HOU,141,117,Trey Yesavage,Hayden Wesneski,702056,669713,2,7,HOU,1,9,5,N,1
824321,2026-08-04,2026-08-05T00:40:00Z,Coors Field,R,TB,COL,139,115,Freddy Peralta,Gabriel Hughes,642547,687312,9,7,TB,0,16,2,N,1
824403,2026-08-04,2026-08-04T22:40:00Z,Progressive Field,R,NYM,CLE,121,114,Sean Manaea,Joey Cantillo,640455,676282,6,2,NYM,0,8,4,N,1
824484,2026-08-04,2026-08-04T22:40:00Z,Great American Ball Park,R,ATH,CIN,133,113,J.T. Ginn,Brady Singer,669372,663903,4,5,CIN,1,9,1,N,1
824645,2026-08-04,2026-08-05T00:05:00Z,Wrigley Field,R,LAD,CHC,119,112,Tarik Skubal,Javier Assad,669373,665871,1,5,CHC,1,6,4,N,1
824731,2026-08-04,2026-08-04T23:10:00Z,Fenway Park,R,CWS,BOS,145,111,Davis Martin,Patrick Sandoval,663436,663776,2,14,BOS,1,16,12,N,1
824805,2026-08-04,2026-08-04T22:35:00Z,Oriole Park at Camden Yards,R,LAA,BAL,108,110,Grayson Rodriguez,Cade Povich,680570,700249,1,3,BAL,1,4,2,N,1
824888,2026-08-04,2026-08-04T23:15:00Z,Truist Park,R,MIA,ATL,146,144,Ryan Gusto,Grant Holmes,687473,656550,2,4,ATL,1,6,2,N,1
825054,2026-08-04,2026-08-05T01:40:00Z,Chase Field,R,SD,AZ,135,109,Randy Vásquez,Eduardo Rodriguez,681190,593958,9,4,SD,0,13,5,N,1
822866,2026-08-05,2026-08-05T18:35:00Z,Globe Life Field,R,SF,TEX,137,140,Carson Whisenhunt,Cody Bradford,687931,674003,0,6,TEX,1,6,6,N,1
823106,2026-08-05,2026-08-06T01:40:00Z,T-Mobile Park,R,DET,SEA,116,136,Drew Anderson,Bryan Woo,623454,693433,2,4,SEA,1,6,2,N,1
823429,2026-08-05,2026-08-05T22:40:00Z,Citizens Bank Park,R,WSH,PHI,120,143,Jake Irvin,Andrew Painter,663623,691725,10,4,WSH,0,14,6,N,1
823516,2026-08-05,2026-08-05T23:05:00Z,Yankee Stadium,R,STL,NYY,138,147,Andre Pallante,Will Warren,669467,701542,3,1,STL,0,4,2,N,1
823753,2026-08-05,2026-08-05T23:40:00Z,American Family Field,R,PIT,MIL,134,158,Paul Skenes,Kyle Harrison,694973,690986,2,4,MIL,1,6,2,N,1
824082,2026-08-05,2026-08-05T23:40:00Z,Kauffman Stadium,R,MIN,KC,142,118,Dean Kremer,Noah Cameron,665152,702070,1,2,KC,1,3,1,N,1
824158,2026-08-05,2026-08-05T18:10:00Z,Daikin Park,R,TOR,HOU,141,117,Jameson Taillon,Hunter Brown,592791,686613,5,4,TOR,0,9,1,N,1
824322,2026-08-05,2026-08-05T19:10:00Z,Coors Field,R,TB,COL,139,115,Nick Martinez,Tomoyuki Sugano,607259,608372,4,0,TB,0,4,4,N,1
824402,2026-08-05,2026-08-05T22:40:00Z,Progressive Field,R,NYM,CLE,121,114,Christian Scott,Tanner Bibee,681035,676440,6,5,NYM,0,11,1,N,1
824482,2026-08-05,2026-08-05T22:40:00Z,Great American Ball Park,R,ATH,CIN,133,113,Jacob Lopez,Rhett Lowder,682052,695076,2,3,CIN,1,5,1,N,1
824646,2026-08-05,2026-08-05T18:20:00Z,Wrigley Field,R,LAD,CHC,119,112,Eric Lauer,Shota Imanaga,641778,684007,6,7,CHC,1,13,1,N,1
824728,2026-08-05,2026-08-05T23:10:00Z,Fenway Park,R,CWS,BOS,145,111,Sean Burke,Sonny Gray,680732,543243,0,4,BOS,1,4,4,N,1
824806,2026-08-05,2026-08-05T22:35:00Z,Oriole Park at Camden Yards,R,LAA,BAL,108,110,Reid Detmers,Trevor Rogers,672282,669432,2,5,BAL,1,7,3,N,1
824889,2026-08-05,2026-08-05T23:15:00Z,Truist Park,R,MIA,ATL,146,144,Eury Pérez,Bryce Elder,691587,693821,1,4,ATL,1,5,3,N,1
